txn_id,user_id,device_id,merchant_id,amount,is_fraud,ts,city
T1757,U117,D69,M76,1849,0,2025-01-30T12:56:32,Hyderabad
T1758,U36,D46,M90,981,0,2025-01-08T08:37:41,Hyderabad
T1759,U127,D46,M68,4637,0,2025-01-25T01:07:25,Hyderabad
T1760,U63,D70,M41,659,0,2025-01-12T18:49:03,Mumbai
T1761,U80,D29,M20,356,0,2025-01-01T10:22:41,Delhi
T1762,U32,D37,M24,4605,0,2025-01-28T02:18:22,Delhi
T1763,U160,D40,M29,4764,0,2025-01-08T04:38:51,Delhi
T1764,U176,D46,M55,1851,0,2025-01-16T02:45:27,Hyderabad
T1765,U88,D64,M24,356,0,2025-01-27T09:59:33,Hyderabad
T1766,U48,D18,M59,2560,0,2025-01-15T04:05:22,Mumbai
T1767,U144,D59,M35,3956,0,2025-01-07T11:17:11,Delhi
T1768,U187,D19,M49,1076,0,2025-01-28T04:10:51,Mumbai
T1769,U45,D41,M14,4612,0,2025-01-05T11:53:08,Hyderabad
T1770,U147,D23,M63,2521,0,2025-01-17T22:47:38,Hyderabad
T1771,U87,D87,M72,4796,0,2025-01-18T13:16:48,Hyderabad
T1772,U73,D60,M57,3714,0,2025-01-22T08:43:06,Chennai
T1773,U45,D30,M31,4432,0,2025-01-10T23:30:19,Chennai
T1774,U79,D6,M3,3134,0,2025-01-30T00:07:48,Hyderabad
T1775,U111,D83,M35,4121,0,2025-01-21T13:41:50,Mumbai
T1776,U126,D16,M74,3910,0,2025-01-10T15:25:42,Delhi
T1777,U149,D42,M26,1672,0,2025-01-22T06:08:37,Mumbai
T1778,U34,D3,M79,4531,0,2025-01-11T08:29:36,Delhi
T1779,U120,D99,M18,4317,0,2025-01-24T10:53:13,Delhi
T1780,U153,D21,M57,4699,0,2025-01-23T23:26:36,Hyderabad
T1781,U99,D42,M36,1445,0,2025-01-24T13:18:35,Delhi
T1782,U165,D84,M60,558,0,2025-01-12T15:30:47,Delhi
T1783,U143,D1,M71,2785,0,2025-01-12T12:36:31,Mumbai
T1784,U56,D80,M87,3841,0,2025-01-25T04:02:20,Hyderabad
T1785,U18,D6,M8,3126,0,2025-01-01T12:41:48,Delhi
T1786,U81,D60,M86,4965,0,2025-01-30T20:45:09,Mumbai
T1787,U30,D32,M77,3251,0,2025-01-12T02:00:42,Chennai
T1788,U127,D6,M30,4192,0,2025-01-07T06:35:12,Hyderabad
T1789,U46,D77,M91,2072,0,2025-01-21T19:20:13,Chennai
T1790,U18,D80,M89,2281,0,2025-01-06T14:23:11,Chennai
T1791,U80,D94,M11,4218,0,2025-01-09T12:06:09,Mumbai
T1792,U196,D99,M58,1287,0,2025-01-12T01:37:57,Chennai
T1793,U166,D89,M67,4506,0,2025-01-22T17:17:04,Delhi
T1794,U0,D20,M82,151,0,2025-01-12T23:33:31,Mumbai
T1795,U66,D43,M31,877,0,2025-01-04T15:35:15,Hyderabad
T1796,U68,D67,M27,1174,0,2025-01-25T16:29:02,Delhi
T1797,U78,D16,M66,2733,0,2025-01-26T21:34:59,Chennai
T1798,U183,D22,M17,2276,0,2025-01-09T19:54:17,Chennai
T1799,U185,D94,M58,2639,0,2025-01-05T08:48:52,Delhi
T1800,U66,D36,M82,2432,0,2025-01-14T00:46:58,Delhi
T1801,U99,D60,M92,1981,0,2025-01-16T03:21:04,Hyderabad
T1802,U13,D90,M32,2323,0,2025-01-26T09:20:48,Chennai
T1803,U84,D22,M67,2424,0,2025-01-29T13:21:26,Delhi
T1804,U25,D40,M98,4795,0,2025-01-04T02:51:22,Chennai
T1805,U28,D59,M66,3620,0,2025-01-12T22:08:40,Hyderabad
T1806,U146,D45,M48,2937,0,2025-01-30T17:07:08,Mumbai
T1807,U141,D43,M15,4036,0,2025-01-05T06:04:42,Delhi
T1808,U139,D54,M50,3017,0,2025-01-16T12:19:49,Chennai
T1809,U160,D28,M68,4275,0,2025-01-08T21:16:16,Chennai
T1810,U111,D45,M96,571,0,2025-01-03T17:07:36,Mumbai
T1811,U76,D2,M58,2005,0,2025-01-12T19:44:40,Hyderabad
T1812,U176,D27,M82,698,0,2025-01-28T08:28:17,Delhi
T1813,U140,D96,M97,166,0,2025-01-17T05:23:43,Delhi
T1814,U188,D22,M29,4085,0,2025-01-18T02:21:50,Hyderabad
T1815,U52,D6,M96,3112,0,2025-01-11T14:22:47,Delhi
T1816,U199,D78,M51,4327,0,2025-01-27T01:40:12,Mumbai
T1817,U120,D68,M37,1605,0,2025-01-05T10:04:16,Mumbai
T1818,U128,D3,M38,1284,0,2025-01-05T10:53:13,Delhi
T1819,U19,D15,M20,1808,0,2025-01-20T05:25:27,Chennai
T1820,U86,D81,M61,898,0,2025-01-28T12:18:06,Hyderabad
T1821,U11,D64,M72,2790,0,2025-01-22T21:22:49,Hyderabad
T1822,U136,D50,M15,1595,0,2025-01-13T00:44:34,Mumbai
T1823,U124,D2,M97,2628,0,2025-01-18T13:46:53,Mumbai
T1824,U140,D1,M70,3795,0,2025-01-14T00:43:52,Chennai
T1825,U146,D88,M46,4612,0,2025-01-19T11:27:16,Hyderabad
T1826,U84,D38,M83,1195,0,2025-01-09T10:55:59,Mumbai
T1827,U24,D88,M96,1381,0,2025-01-07T07:45:12,Chennai
T1828,U19,D92,M69,2676,0,2025-01-05T18:16:13,Hyderabad
T1829,U195,D93,M83,4582,0,2025-01-08T06:06:16,Chennai
T1830,U81,D25,M55,1076,0,2025-01-18T22:44:02,Chennai
T1831,U120,D96,M26,4368,0,2025-01-18T09:06:44,Hyderabad
T1832,U127,D89,M95,3281,0,2025-01-14T02:49:57,Chennai
T1833,U70,D32,M30,480,0,2025-01-06T06:17:03,Hyderabad
T1834,U87,D71,M31,1692,0,2025-01-12T05:22:18,Mumbai
T1835,U18,D83,M55,3953,0,2025-01-30T05:32:05,Delhi
T1836,U79,D63,M63,3873,0,2025-01-11T22:32:41,Hyderabad
T1837,U170,D79,M58,3607,0,2025-01-26T20:50:04,Delhi
T1838,U148,D21,M8,556,0,2025-01-01T14:43:30,Chennai
T1839,U171,D44,M7,307,0,2025-01-19T15:13:20,Mumbai
T1840,U122,D32,M0,4399,0,2025-01-21T06:17:32,Mumbai
T1841,U4,D58,M79,4884,0,2025-01-08T16:17:58,Mumbai
T1842,U82,D53,M60,1259,0,2025-01-12T02:28:16,Chennai
T1843,U68,D54,M39,4150,0,2025-01-18T12:42:00,Mumbai
T1844,U116,D94,M32,1269,0,2025-01-20T12:57:21,Delhi
T1845,U15,D79,M37,3596,0,2025-01-17T12:12:40,Chennai
T1846,U111,D88,M31,2697,0,2025-01-07T11:15:10,Mumbai
T1847,U143,D51,M28,2291,0,2025-01-09T01:25:14,Hyderabad
T1848,U63,D90,M88,3440,0,2025-01-14T20:24:48,Hyderabad
T1849,U11,D40,M2,1862,0,2025-01-22T13:03:00,Delhi
T1850,U49,D55,M8,4684,0,2025-01-20T04:34:29,Mumbai
T1851,U38,D90,M99,3344,0,2025-01-19T08:02:36,Delhi
T1852,U45,D66,M68,1777,0,2025-01-20T04:17:37,Chennai
T1853,U93,D60,M22,1689,0,2025-01-09T15:21:10,Mumbai
T1854,U97,D54,M60,4963,0,2025-01-19T01:38:48,Delhi
T1855,U179,D1,M95,3349,0,2025-01-07T03:29:52,Delhi
T1856,U170,D76,M7,1182,0,2025-01-01T04:04:37,Delhi
T1857,U11,D3,M76,2242,0,2025-01-20T01:13:52,Delhi
T1858,U122,D6,M86,2875,0,2025-01-09T19:04:08,Chennai
T1859,U68,D80,M29,3433,0,2025-01-27T13:01:56,Delhi
T1860,U65,D9,M15,2440,0,2025-01-10T17:46:58,Chennai
T1861,U76,D31,M46,4817,0,2025-01-12T10:51:56,Hyderabad
T1862,U119,D35,M25,3693,0,2025-01-24T06:46:02,Chennai
T1863,U156,D4,M76,868,0,2025-01-14T09:48:16,Chennai
T1864,U66,D70,M99,2310,0,2025-01-03T12:03:14,Chennai
T1865,U194,D92,M29,458,0,2025-01-01T02:03:19,Mumbai
T1866,U170,D59,M39,1572,0,2025-01-08T16:07:38,Delhi
T1867,U120,D94,M18,4454,0,2025-01-05T13:19:05,Hyderabad
T1868,U142,D96,M40,4822,0,2025-01-19T02:34:18,Delhi
T1869,U163,D96,M83,1200,0,2025-01-05T00:44:09,Delhi
T1870,U77,D90,M86,881,0,2025-01-19T16:25:40,Hyderabad
T1871,U82,D46,M53,1601,0,2025-01-17T12:55:31,Chennai
T1872,U8,D52,M76,602,0,2025-01-12T08:39:58,Hyderabad
T1873,U53,D73,M94,3450,0,2025-01-09T13:52:45,Chennai
T1874,U193,D60,M76,4118,0,2025-01-22T12:19:37,Mumbai
T1875,U18,D0,M39,4051,0,2025-01-08T17:46:35,Delhi
T1876,U39,D37,M47,2734,0,2025-01-30T21:29:37,Delhi
T1877,U178,D59,M7,1260,0,2025-01-05T05:35:50,Mumbai
T1878,U69,D84,M89,4735,0,2025-01-29T22:46:54,Hyderabad
T1879,U23,D43,M55,4418,0,2025-01-29T12:18:21,Hyderabad
T1880,U31,D49,M40,1573,0,2025-01-24T19:12:50,Delhi
T1881,U188,D65,M41,519,0,2025-01-27T14:32:19,Delhi
T1882,U136,D35,M91,1540,0,2025-01-24T04:15:07,Mumbai
T1883,U173,D85,M88,1461,0,2025-01-17T07:46:04,Hyderabad
T1884,U175,D71,M12,1754,0,2025-01-29T01:42:38,Chennai
T1885,U56,D70,M16,533,0,2025-01-22T10:19:39,Hyderabad
T1886,U184,D12,M46,4282,0,2025-01-05T17:39:02,Mumbai
T1887,U28,D21,M64,896,0,2025-01-13T12:29:41,Hyderabad
T1888,U162,D73,M82,784,0,2025-01-12T11:33:13,Delhi
T1889,U65,D69,M71,327,0,2025-01-02T04:28:57,Delhi
T1890,U174,D39,M6,1809,0,2025-01-16T15:41:47,Chennai
T1891,U45,D85,M12,4728,0,2025-01-07T20:10:58,Delhi
T1892,U146,D59,M32,4455,0,2025-01-19T04:52:10,Mumbai
T1893,U51,D98,M27,169,0,2025-01-18T18:37:14,Mumbai
T1894,U56,D86,M96,4194,0,2025-01-24T00:13:42,Hyderabad
T1895,U76,D46,M75,2472,0,2025-01-02T02:00:08,Delhi
T1896,U91,D91,M29,117,0,2025-01-24T18:29:50,Hyderabad
T1897,U153,D59,M17,4420,0,2025-01-20T23:14:42,Delhi
T1898,U30,D58,M1,3524,0,2025-01-22T04:27:35,Chennai
T1899,U106,D62,M95,4933,0,2025-01-03T18:20:26,Chennai
T1900,U105,D53,M98,1985,0,2025-01-22T01:03:02,Hyderabad
T1901,U43,D67,M24,3603,0,2025-01-01T10:19:40,Hyderabad
T1902,U113,D94,M3,1289,0,2025-01-27T01:22:27,Delhi
T1903,U174,D0,M2,3257,0,2025-01-05T03:10:54,Mumbai
T1904,U125,D77,M61,3846,0,2025-01-13T18:27:28,Chennai
T1905,U110,D76,M50,4121,0,2025-01-28T08:28:39,Hyderabad
T1906,U134,D44,M35,3137,0,2025-01-06T23:15:29,Mumbai
T1907,U14,D59,M39,3406,0,2025-01-05T02:23:02,Delhi
T1908,U111,D54,M76,1355,0,2025-01-11T23:01:21,Delhi
T1909,U106,D94,M79,845,0,2025-01-04T08:20:58,Delhi
T1910,U184,D5,M91,899,0,2025-01-16T04:12:27,Hyderabad
T1911,U113,D17,M67,234,0,2025-01-18T18:43:21,Mumbai
T1912,U63,D6,M40,3467,0,2025-01-17T22:32:39,Chennai
T1913,U193,D78,M92,2515,0,2025-01-26T06:41:20,Hyderabad
T1914,U25,D10,M89,3188,0,2025-01-17T17:40:53,Hyderabad
T1915,U30,D76,M34,2547,0,2025-01-07T01:56:43,Chennai
T1916,U145,D61,M26,4954,0,2025-01-27T07:04:10,Chennai
T1917,U172,D34,M27,3530,0,2025-01-07T08:25:23,Delhi
T1918,U136,D75,M14,3991,0,2025-01-13T20:00:37,Chennai
T1919,U50,D82,M54,3130,0,2025-01-17T16:05:52,Delhi
T1920,U171,D64,M92,1532,0,2025-01-07T10:12:14,Chennai
T1921,U91,D46,M79,4430,0,2025-01-13T03:11:18,Hyderabad
T1922,U194,D14,M0,746,0,2025-01-01T23:21:46,Delhi
T1923,U156,D25,M86,334,0,2025-01-22T03:38:48,Delhi
T1924,U70,D11,M94,4611,0,2025-01-19T16:42:08,Mumbai
T1925,U118,D50,M80,2183,0,2025-01-25T04:31:15,Chennai
T1926,U154,D39,M96,567,0,2025-01-17T11:37:21,Mumbai
T1927,U119,D78,M5,772,0,2025-01-03T03:39:24,Chennai
T1928,U188,D69,M78,563,0,2025-01-15T21:50:20,Hyderabad
T1929,U9,D53,M40,3604,0,2025-01-12T14:13:42,Delhi
T1930,U183,D44,M29,4367,0,2025-01-28T07:29:52,Mumbai
T1931,U146,D28,M1,2823,0,2025-01-14T12:38:14,Chennai
T1932,U110,D37,M2,4450,0,2025-01-24T14:27:26,Hyderabad
T1933,U94,D91,M70,577,0,2025-01-21T00:50:09,Chennai
T1934,U189,D70,M99,855,0,2025-01-26T03:14:01,Chennai
T1935,U92,D43,M4,4250,0,2025-01-22T17:33:51,Delhi
T1936,U28,D25,M82,1789,0,2025-01-29T11:59:25,Delhi
T1937,U114,D52,M29,4454,0,2025-01-12T11:02:50,Chennai
T1938,U48,D72,M40,2509,0,2025-01-22T07:49:16,Delhi
T1939,U181,D68,M92,1094,0,2025-01-10T18:13:34,Chennai
T1940,U63,D9,M12,4032,0,2025-01-08T21:35:27,Chennai
T1941,U7,D28,M94,652,0,2025-01-10T19:55:33,Mumbai
T1942,U10,D1,M49,2629,0,2025-01-11T15:02:44,Chennai
T1943,U178,D67,M86,4860,0,2025-01-27T14:06:07,Mumbai
T1944,U16,D25,M22,4119,0,2025-01-03T12:55:56,Hyderabad
T1945,U1,D87,M30,1022,0,2025-01-27T07:44:44,Mumbai
T1946,U77,D3,M12,2887,0,2025-01-27T21:15:36,Chennai
T1947,U127,D71,M65,3049,0,2025-01-16T16:53:09,Chennai
T1948,U137,D20,M73,2938,0,2025-01-26T18:14:13,Chennai
T1949,U147,D73,M28,1484,0,2025-01-27T00:45:19,Hyderabad
T1950,U173,D33,M83,160,0,2025-01-02T08:57:22,Delhi
T1951,U70,D69,M10,4047,0,2025-01-02T02:34:47,Mumbai
T1952,U190,D20,M2,181,0,2025-01-14T18:35:30,Hyderabad
T1953,U9,D26,M11,4644,0,2025-01-19T04:53:57,Hyderabad
T1954,U14,D32,M61,4424,0,2025-01-09T03:42:17,Chennai
T1955,U75,D82,M24,1155,0,2025-01-04T22:50:47,Chennai
T1956,U76,D91,M0,1558,0,2025-01-08T00:11:42,Mumbai
T1957,U195,D4,M88,4281,0,2025-01-29T21:13:43,Hyderabad
T1958,U179,D3,M46,2910,0,2025-01-28T17:24:19,Delhi
T1959,U65,D58,M6,2675,0,2025-01-11T07:46:48,Delhi
T1960,U86,D97,M74,1925,0,2025-01-17T18:34:59,Delhi
T1961,U65,D62,M86,4153,0,2025-01-15T23:45:29,Mumbai
T1962,U123,D78,M9,882,0,2025-01-08T15:08:17,Mumbai
T1963,U16,D59,M8,4487,0,2025-01-14T11:02:16,Delhi
T1964,U35,D47,M50,4292,0,2025-01-23T11:43:11,Chennai
T1965,U69,D73,M79,1191,0,2025-01-10T06:10:38,Mumbai
T1966,U76,D79,M92,1385,0,2025-01-19T09:59:49,Mumbai
T1967,U87,D92,M2,1943,0,2025-01-04T20:49:14,Mumbai
T1968,U190,D64,M51,3918,0,2025-01-10T06:54:51,Mumbai
T1969,U141,D88,M71,1791,0,2025-01-15T19:04:43,Chennai
T1970,U114,D56,M99,2981,0,2025-01-20T05:20:09,Mumbai
T1971,U13,D15,M53,4622,0,2025-01-11T02:00:17,Mumbai
T1972,U109,D21,M67,4214,0,2025-01-14T18:05:04,Mumbai
T1973,U146,D15,M53,4604,0,2025-01-13T23:03:36,Hyderabad
T1974,U116,D84,M10,4519,0,2025-01-05T02:48:54,Delhi
T1975,U157,D44,M89,3478,0,2025-01-13T09:30:38,Mumbai
T1976,U1,D4,M61,441,0,2025-01-03T13:32:56,Delhi
T1977,U67,D8,M92,1785,0,2025-01-02T11:57:46,Chennai
T1978,U124,D60,M50,365,0,2025-01-19T10:56:15,Mumbai
T1979,U112,D4,M69,1490,0,2025-01-18T21:35:57,Delhi
T1980,U50,D49,M3,734,0,2025-01-20T11:06:34,Hyderabad
T1981,U119,D50,M51,3270,0,2025-01-07T10:40:31,Mumbai
T1982,U69,D42,M15,3230,0,2025-01-10T14:22:27,Delhi
T1983,U94,D40,M80,1345,0,2025-01-30T17:23:30,Chennai
T1984,U94,D18,M61,2496,0,2025-01-26T09:28:22,Chennai
T1985,U67,D27,M17,4477,0,2025-01-11T07:41:52,Hyderabad
T1986,U54,D56,M5,4836,0,2025-01-04T20:58:58,Hyderabad
T1987,U84,D87,M24,3875,0,2025-01-03T06:46:10,Delhi
T1988,U116,D9,M55,1391,0,2025-01-10T05:02:20,Delhi
T1989,U70,D16,M60,3039,0,2025-01-06T04:11:35,Mumbai
T1990,U59,D69,M16,1429,0,2025-01-10T16:02:38,Delhi
T1991,U189,D89,M79,2859,0,2025-01-07T15:37:53,Hyderabad
T1992,U156,D31,M87,3950,0,2025-01-19T09:05:16,Hyderabad
T1993,U32,D17,M36,4397,0,2025-01-09T21:12:02,Delhi
T1994,U109,D80,M63,1636,0,2025-01-27T08:59:05,Chennai
T1995,U127,D83,M6,4608,0,2025-01-22T14:19:53,Hyderabad
T1996,U144,D47,M83,2429,0,2025-01-08T21:43:39,Hyderabad
T1997,U121,D11,M20,669,0,2025-01-09T09:01:06,Delhi
T1998,U33,D6,M34,370,0,2025-01-10T21:12:21,Delhi
T1999,U24,D58,M78,4281,0,2025-01-15T12:00:25,Chennai
T2000,U87,D20,M70,220,0,2025-01-30T17:43:15,Delhi
T2001,U95,D31,M52,2206,0,2025-01-29T22:46:52,Mumbai
T2002,U131,D85,M17,1350,0,2025-01-10T13:06:05,Delhi
T2003,U183,D23,M65,3056,0,2025-01-30T00:46:41,Mumbai
T2004,U130,D36,M36,584,0,2025-01-24T04:51:16,Chennai
T2005,U34,D51,M86,2015,0,2025-01-06T23:11:58,Hyderabad
T2006,U17,D35,M32,3107,0,2025-01-17T07:53:01,Mumbai
T2007,U134,D56,M7,1251,0,2025-01-28T20:59:19,Delhi
T2008,U57,D11,M47,2767,0,2025-01-22T14:42:02,Chennai
T2009,U73,D38,M75,3063,0,2025-01-14T18:38:54,Delhi
T2010,U70,D53,M77,4138,0,2025-01-09T06:54:39,Delhi
T2011,U92,D72,M99,787,0,2025-01-04T10:07:05,Mumbai
T2012,U94,D16,M8,3920,0,2025-01-23T04:48:55,Delhi
T2013,U172,D87,M8,3818,0,2025-01-30T02:17:05,Hyderabad
T2014,U133,D10,M75,861,0,2025-01-14T15:24:02,Mumbai
T2015,U139,D84,M73,1655,0,2025-01-15T12:01:16,Mumbai
T2016,U91,D87,M68,136,0,2025-01-18T17:42:59,Delhi
T2017,U139,D98,M39,3980,0,2025-01-23T04:58:35,Delhi
T2018,U105,D8,M61,3176,0,2025-01-10T09:48:22,Hyderabad
T2019,U43,D21,M37,1910,0,2025-01-14T10:54:56,Hyderabad
T2020,U114,D66,M86,2829,0,2025-01-24T21:33:18,Chennai
T2021,U153,D12,M57,4341,0,2025-01-09T06:59:29,Chennai
T2022,U86,D2,M54,4796,0,2025-01-12T18:46:17,Chennai
T2023,U62,D90,M51,3644,0,2025-01-18T02:01:15,Mumbai
T2024,U71,D8,M36,1217,0,2025-01-14T14:54:15,Delhi
T2025,U180,D79,M23,1615,0,2025-01-06T14:55:14,Delhi
T2026,U102,D61,M69,2000,0,2025-01-15T18:59:51,Mumbai
T2027,U3,D71,M87,558,0,2025-01-27T23:32:14,Delhi
T2028,U56,D89,M47,2611,0,2025-01-27T17:13:56,Chennai
T2029,U160,D30,M46,3817,0,2025-01-15T20:47:48,Hyderabad
T2030,U161,D52,M13,4878,0,2025-01-05T06:37:58,Hyderabad
T2031,U80,D11,M69,3062,0,2025-01-23T04:21:29,Chennai
T2032,U180,D28,M69,670,0,2025-01-28T09:47:20,Delhi
T2033,U23,D88,M15,691,0,2025-01-10T14:18:39,Mumbai
T2034,U131,D97,M91,265,0,2025-01-10T19:38:12,Delhi
T2035,U70,D85,M50,4503,0,2025-01-10T01:25:33,Chennai
T2036,U184,D78,M81,4294,0,2025-01-21T03:12:29,Mumbai
T2037,U97,D41,M10,3067,0,2025-01-22T18:17:01,Chennai
T2038,U71,D17,M76,1168,0,2025-01-23T05:09:58,Hyderabad
T2039,U139,D48,M93,2050,0,2025-01-14T17:20:22,Hyderabad
T2040,U76,D24,M50,2385,0,2025-01-12T15:05:35,Chennai
T2041,U133,D23,M18,1718,0,2025-01-06T03:41:32,Hyderabad
T2042,U111,D35,M39,2368,0,2025-01-04T16:06:32,Hyderabad
T2043,U190,D68,M52,2522,0,2025-01-29T08:28:31,Delhi
T2044,U13,D28,M5,1514,0,2025-01-30T00:59:40,Delhi
T2045,U17,D86,M37,3556,0,2025-01-15T16:17:56,Hyderabad
T2046,U43,D46,M34,826,0,2025-01-09T22:06:42,Chennai
T2047,U51,D7,M79,3084,0,2025-01-09T04:26:01,Chennai
T2048,U196,D83,M13,707,0,2025-01-18T02:39:27,Mumbai
T2049,U122,D57,M99,2827,0,2025-01-08T01:56:21,Chennai
T2050,U76,D31,M79,2404,0,2025-01-26T04:43:48,Delhi
T2051,U7,D24,M39,2179,0,2025-01-18T21:12:20,Hyderabad
T2052,U130,D99,M90,3895,0,2025-01-01T20:03:39,Chennai
T2053,U61,D26,M44,3788,0,2025-01-27T02:58:22,Hyderabad
T2054,U188,D43,M96,3819,0,2025-01-11T00:17:28,Hyderabad
T2055,U192,D79,M81,1506,0,2025-01-15T08:04:29,Chennai
T2056,U140,D72,M55,1179,0,2025-01-08T00:15:50,Chennai
T2057,U57,D34,M87,3780,0,2025-01-13T16:32:56,Hyderabad
T2058,U172,D94,M39,2650,0,2025-01-14T12:19:34,Mumbai
T2059,U52,D26,M46,214,0,2025-01-25T05:01:46,Mumbai
T2060,U43,D17,M15,111,0,2025-01-21T00:25:04,Hyderabad
T2061,U191,D58,M92,4925,0,2025-01-11T03:25:32,Mumbai
T2062,U46,D28,M85,2960,0,2025-01-17T17:03:48,Delhi
T2063,U8,D23,M14,775,0,2025-01-03T21:07:07,Delhi
T2064,U171,D70,M71,588,0,2025-01-22T04:06:50,Mumbai
T2065,U163,D60,M80,3595,0,2025-01-28T12:55:39,Delhi
T2066,U125,D26,M0,1879,0,2025-01-06T01:18:20,Mumbai
T2067,U87,D20,M32,1572,0,2025-01-08T07:48:19,Delhi
T2068,U78,D94,M53,3117,0,2025-01-21T18:25:54,Mumbai
T2069,U122,D58,M5,1024,0,2025-01-03T05:06:36,Delhi
T2070,U59,D21,M23,3296,0,2025-01-24T20:07:16,Delhi
T2071,U177,D10,M55,1293,0,2025-01-15T05:29:22,Chennai
T2072,U47,D56,M20,3698,0,2025-01-04T23:21:15,Delhi
T2073,U75,D61,M84,2696,0,2025-01-09T16:49:54,Mumbai
T2074,U25,D7,M72,2296,0,2025-01-19T09:52:06,Hyderabad
T2075,U142,D34,M48,4750,0,2025-01-19T16:16:38,Delhi
T2076,U41,D46,M91,4512,0,2025-01-16T21:29:28,Mumbai
T2077,U33,D75,M96,2043,0,2025-01-03T22:42:27,Hyderabad
T2078,U29,D87,M6,1075,0,2025-01-19T02:15:32,Hyderabad
T2079,U150,D11,M92,1551,0,2025-01-30T23:54:21,Hyderabad
T2080,U92,D48,M20,2418,0,2025-01-26T22:41:18,Mumbai
T2081,U14,D62,M67,126,0,2025-01-26T11:58:07,Chennai
T2082,U104,D52,M51,418,0,2025-01-05T08:42:04,Delhi
T2083,U119,D51,M42,4842,0,2025-01-13T09:24:08,Delhi
T2084,U3,D68,M4,3118,0,2025-01-05T14:54:33,Chennai
T2085,U79,D40,M93,1378,0,2025-01-25T13:00:11,Mumbai
T2086,U194,D20,M69,3470,0,2025-01-22T16:31:41,Delhi
T2087,U196,D8,M83,4863,0,2025-01-08T09:05:47,Mumbai
T2088,U82,D2,M72,2759,0,2025-01-22T13:51:13,Hyderabad
T2089,U48,D16,M62,506,0,2025-01-05T13:38:38,Mumbai
T2090,U104,D68,M14,4454,0,2025-01-06T03:45:44,Chennai
T2091,U2,D3,M87,3216,0,2025-01-25T22:18:03,Chennai
T2092,U192,D8,M16,4582,0,2025-01-18T06:45:56,Chennai
T2093,U180,D30,M25,3437,0,2025-01-20T14:24:25,Hyderabad
T2094,U63,D21,M14,2014,0,2025-01-19T15:34:03,Delhi
T2095,U73,D19,M46,2072,0,2025-01-30T22:47:20,Delhi
T2096,U57,D18,M61,4657,0,2025-01-18T06:38:57,Hyderabad
T2097,U153,D26,M28,4466,0,2025-01-16T21:37:15,Mumbai
T2098,U184,D2,M17,2711,0,2025-01-16T12:22:02,Hyderabad
T2099,U153,D71,M18,345,0,2025-01-02T12:04:11,Chennai
T2100,U160,D37,M34,2766,0,2025-01-04T07:29:32,Hyderabad
T2101,U82,D9,M90,754,0,2025-01-28T19:30:10,Chennai
T2102,U23,D76,M95,3272,0,2025-01-01T11:35:22,Hyderabad
T2103,U184,D97,M36,1939,0,2025-01-20T05:05:16,Chennai
T2104,U139,D20,M10,2006,0,2025-01-26T11:37:29,Mumbai
T2105,U43,D77,M97,1916,0,2025-01-12T21:28:11,Delhi
T2106,U191,D89,M15,3949,0,2025-01-23T14:45:23,Delhi
T2107,U133,D18,M58,1048,0,2025-01-07T11:01:54,Hyderabad
T2108,U7,D77,M9,4978,0,2025-01-23T16:29:38,Chennai
T2109,U45,D82,M27,125,0,2025-01-14T10:08:22,Mumbai
T2110,U54,D65,M66,4250,0,2025-01-29T19:03:31,Hyderabad
T2111,U18,D27,M80,2167,0,2025-01-07T14:35:53,Delhi
T2112,U42,D10,M47,1010,0,2025-01-27T20:04:28,Delhi
T2113,U49,D27,M82,3431,0,2025-01-01T09:21:57,Mumbai
T2114,U118,D38,M33,2500,0,2025-01-02T06:25:25,Hyderabad
T2115,U39,D96,M11,1118,0,2025-01-04T06:58:49,Hyderabad
T2116,U85,D80,M89,3750,0,2025-01-20T00:33:13,Chennai
T2117,U75,D98,M80,1471,0,2025-01-22T03:04:39,Delhi
T2118,U85,D56,M96,207,0,2025-01-13T14:00:41,Delhi
T2119,U78,D85,M93,974,0,2025-01-14T04:29:51,Hyderabad
T2120,U107,D59,M97,1373,0,2025-01-01T08:59:16,Hyderabad
T2121,U105,D18,M71,3146,0,2025-01-27T13:04:34,Delhi
T2122,U164,D88,M35,1016,0,2025-01-19T09:28:11,Mumbai
T2123,U107,D96,M29,3375,0,2025-01-17T21:16:14,Hyderabad
T2124,U120,D48,M23,3165,0,2025-01-18T01:49:38,Hyderabad
T2125,U90,D71,M73,1891,0,2025-01-16T07:30:20,Hyderabad
T2126,U19,D71,M72,3242,0,2025-01-04T06:37:51,Mumbai
T2127,U129,D42,M7,1136,0,2025-01-24T05:26:51,Delhi
T2128,U34,D22,M45,3937,0,2025-01-23T01:48:30,Chennai
T2129,U60,D75,M63,2652,0,2025-01-12T00:25:37,Hyderabad
T2130,U68,D66,M46,2998,0,2025-01-17T02:15:30,Mumbai
T2131,U191,D80,M77,2431,0,2025-01-10T14:57:40,Chennai
T2132,U66,D35,M62,2556,0,2025-01-07T05:27:37,Mumbai
T2133,U46,D93,M20,2305,0,2025-01-17T02:15:02,Hyderabad
T2134,U120,D25,M21,504,0,2025-01-14T19:25:18,Delhi
T2135,U84,D45,M8,3218,0,2025-01-12T08:05:32,Delhi
T2136,U58,D53,M85,4899,0,2025-01-28T09:12:06,Chennai
T2137,U143,D89,M4,684,0,2025-01-20T13:33:40,Mumbai
T2138,U13,D43,M62,1345,0,2025-01-21T12:43:19,Hyderabad
